year,month,day,home,away,OT,hFinal,h1,h2,h3,h4,hOT1,hOT2,hOT3,aFinal,a1,a2,a3,a4,aOT1,aOT2,aOT3,hW,hL,hP,hGB,hPSG,hPAG,aW,aL,aP,aGB,aPSG,aPAG,dow,doy
2012,05,13,LAC,MEM,0,82,16,23,16,27,0,0,0,72,13,25,18,16,0,0,0,40,26,.606,1,97.5,95.0,41,25,.621,9,95.0,93.0,7,133
2012,05,13,IND,MIA,0,86,23,25,22,16,0,0,0,95,20,22,28,25,0,0,0,42,24,.636,8,97.7,94.4,46,20,.697,0,98.5,92.5,7,133
2012,05,14,PHI,BOS,0,82,21,15,21,25,0,0,0,81,25,13,11,32,0,0,0,35,31,.530,4,93.6,89.4,39,27,.591,0,91.8,89.3,1,134
2012,05,14,LAL,OKC,0,90,23,21,24,22,0,0,0,119,30,29,39,21,0,0,0,41,25,.621,0,97.3,95.9,47,19,.712,0,103.1,96.9,1,134
2012,05,15,IND,MIA,0,78,17,16,28,17,0,0,0,75,21,17,14,23,0,0,0,42,24,.636,8,97.7,94.4,46,20,.697,0,98.5,92.5,2,135
2012,05,15,LAC,SAS,0,92,29,20,23,20,0,0,0,108,29,28,30,21,0,0,0,40,26,.606,1,97.5,95.0,50,16,.758,0,103.7,96.5,2,135
2012,05,16,LAL,OKC,0,75,22,23,18,12,0,0,0,77,21,27,12,17,0,0,0,41,25,.621,0,97.3,95.9,47,19,.712,0,103.1,96.9,3,136
2012,05,16,BOS,PHI,0,107,28,32,29,18,0,0,0,91,33,16,17,25,0,0,0,39,27,.591,0,91.8,89.3,35,31,.530,4,93.6,89.4,3,136
2012,05,17,MIA,IND,0,75,26,17,12,20,0,0,0,94,17,26,26,25,0,0,0,46,20,.697,0,98.5,92.5,42,24,.636,8,97.7,94.4,4,137
2012,05,17,LAC,SAS,0,88,21,21,25,21,0,0,0,105,29,17,32,27,0,0,0,40,26,.606,1,97.5,95.0,50,16,.758,0,103.7,96.5,4,137
2012,05,18,OKC,LAL,0,96,15,32,23,26,0,0,0,99,23,27,19,30,0,0,0,47,19,.712,0,103.1,96.9,41,25,.621,0,97.3,95.9,5,138
2012,05,18,BOS,PHI,0,83,24,22,17,20,0,0,0,92,12,19,28,33,0,0,0,39,27,.591,0,91.8,89.3,35,31,.530,4,93.6,89.4,5,138
2012,05,19,SAS,LAC,0,96,11,32,26,27,0,0,0,86,33,20,8,25,0,0,0,50,16,.758,0,103.7,96.5,40,26,.606,1,97.5,95.0,6,139
2012,05,19,OKC,LAL,0,103,24,22,25,32,0,0,0,100,29,27,24,20,0,0,0,47,19,.712,0,103.1,96.9,41,25,.621,0,97.3,95.9,6,139
2012,05,20,MIA,IND,0,101,18,28,30,25,0,0,0,93,25,29,16,23,0,0,0,46,20,.697,0,98.5,92.5,42,24,.636,8,97.7,94.4,7,140
2012,05,20,SAS,LAC,0,102,26,25,23,28,0,0,0,99,21,26,28,24,0,0,0,50,16,.758,0,103.7,96.5,40,26,.606,1,97.5,95.0,7,140
2012,05,21,PHI,BOS,0,85,27,23,16,19,0,0,0,101,23,24,28,26,0,0,0,35,31,.530,4,93.6,89.4,39,27,.591,0,91.8,89.3,1,141
2012,05,21,LAL,OKC,0,90,21,30,26,13,0,0,0,106,26,28,29,23,0,0,0,41,25,.621,0,97.3,95.9,47,19,.712,0,103.1,96.9,1,141
2012,05,22,IND,MIA,0,83,20,20,17,26,0,0,0,115,26,23,27,39,0,0,0,42,24,.636,8,97.7,94.4,46,20,.697,0,98.5,92.5,2,142
2012,05,23,BOS,PHI,0,75,19,17,20,19,0,0,0,82,22,11,27,22,0,0,0,39,27,.591,0,91.8,89.3,35,31,.530,4,93.6,89.4,3,143
2012,05,24,MIA,IND,0,105,21,30,28,26,0,0,0,93,28,25,16,24,0,0,0,46,20,.697,0,98.5,92.5,42,24,.636,8,97.7,94.4,4,144
2012,05,26,PHI,BOS,0,75,20,13,19,23,0,0,0,85,20,21,14,30,0,0,0,35,31,.530,4,93.6,89.4,39,27,.591,0,91.8,89.3,6,146
2012,05,27,OKC,SAS,0,98,18,29,24,27,0,0,0,101,24,22,16,39,0,0,0,47,19,.712,0,103.1,96.9,50,16,.758,0,103.7,96.5,7,147
2012,05,28,BOS,MIA,0,79,11,35,15,18,0,0,0,93,21,25,26,21,0,0,0,39,27,.591,0,91.8,89.3,46,20,.697,0,98.5,92.5,1,148
2012,05,29,OKC,SAS,0,111,22,22,32,35,0,0,0,120,28,27,37,28,0,0,0,47,19,.712,0,103.1,96.9,50,16,.758,0,103.7,96.5,2,149
2012,05,30,BOS,MIA,1,111,24,29,22,24,12,0,0,115,18,28,35,18,16,0,0,39,27,.591,0,91.8,89.3,46,20,.697,0,98.5,92.5,3,150
2012,05,31,SAS,OKC,0,82,24,17,19,22,0,0,0,102,22,32,24,24,0,0,0,50,16,.758,0,103.7,96.5,47,19,.712,0,103.1,96.9,4,151
2012,06,01,MIA,BOS,0,91,28,14,21,28,0,0,0,101,30,25,30,16,0,0,0,46,20,.697,0,98.5,92.5,39,27,.591,0,91.8,89.3,5,152
2012,06,02,SAS,OKC,0,103,26,17,28,32,0,0,0,109,26,29,20,34,0,0,0,50,16,.758,0,103.7,96.5,47,19,.712,0,103.1,96.9,6,153
2012,06,03,MIA,BOS,1,91,23,24,21,21,2,0,0,93,34,27,12,16,4,0,0,46,20,.697,0,98.5,92.5,39,27,.591,0,91.8,89.3,7,154
2012,06,04,OKC,SAS,0,108,26,26,29,27,0,0,0,103,21,23,28,31,0,0,0,47,19,.712,0,103.1,96.9,50,16,.758,0,103.7,96.5,1,155
2012,06,05,BOS,MIA,0,94,16,24,25,29,0,0,0,90,24,18,18,30,0,0,0,39,27,.591,0,91.8,89.3,46,20,.697,0,98.5,92.5,2,156
2012,06,06,SAS,OKC,0,99,34,29,18,18,0,0,0,107,20,28,32,27,0,0,0,50,16,.758,0,103.7,96.5,47,19,.712,0,103.1,96.9,3,157
2012,06,07,MIA,BOS,0,98,26,29,19,24,0,0,0,79,16,26,19,18,0,0,0,46,20,.697,0,98.5,92.5,39,27,.591,0,91.8,89.3,4,158
2012,06,09,BOS,MIA,0,88,27,26,20,15,0,0,0,101,23,23,27,28,0,0,0,39,27,.591,0,91.8,89.3,46,20,.697,0,98.5,92.5,6,160
2012,06,12,MIA,OKC,0,94,29,25,19,21,0,0,0,105,22,25,27,31,0,0,0,46,20,.697,0,98.5,92.5,47,19,.712,0,103.1,96.9,2,163
2012,06,14,MIA,OKC,0,100,27,28,23,22,0,0,0,96,15,28,24,29,0,0,0,46,20,.697,0,98.5,92.5,47,19,.712,0,103.1,96.9,4,165
2012,06,17,OKC,MIA,0,85,20,26,21,18,0,0,0,91,26,21,22,22,0,0,0,47,19,.712,0,103.1,96.9,46,20,.697,0,98.5,92.5,7,168
2012,06,19,OKC,MIA,0,98,33,16,26,23,0,0,0,104,19,27,33,25,0,0,0,47,19,.712,0,103.1,96.9,46,20,.697,0,98.5,92.5,2,170
2012,06,21,OKC,MIA,0,106,26,23,22,35,0,0,0,121,31,28,36,26,0,0,0,47,19,.712,0,103.1,96.9,46,20,.697,0,98.5,92.5,4,172
2012,10,30,WAS,CLE,0,84,24,15,23,22,0,0,0,94,31,19,24,20,0,0,0,0,1,.000,1,84.0,94.0,1,0,1.000,0,94.0,84.0,2,303
2012,10,30,DAL,LAL,0,99,25,23,26,25,0,0,0,91,29,17,20,25,0,0,0,1,0,1.000,0,99.0,91.0,0,1,.000,0,91.0,99.0,2,303
2012,10,30,BOS,MIA,0,107,25,29,22,31,0,0,0,120,31,31,31,27,0,0,0,0,1,.000,0,107.0,120.0,1,0,1.000,0,120.0,107.0,2,303
2012,10,31,SAC,CHI,0,87,23,17,23,24,0,0,0,93,25,19,25,24,0,0,0,0,1,.000,1,87.0,93.0,1,0,1.000,0,93.0,87.0,3,304
2012,10,31,HOU,DET,0,105,27,28,17,33,0,0,0,96,22,36,23,15,0,0,0,1,0,1.000,0,105.0,96.0,0,1,.000,1,96.0,105.0,3,304
2012,10,31,MEM,LAC,0,92,24,29,24,15,0,0,0,101,26,23,24,28,0,0,0,0,1,.000,1,92.0,101.0,1,0,1.000,0,101.0,92.0,3,304
2012,10,31,SAS,NOH,0,99,28,15,28,28,0,0,0,95,31,19,21,24,0,0,0,1,0,1.000,0,99.0,95.0,0,1,.000,1,95.0,99.0,3,304
2012,10,31,DEN,PHI,0,75,22,16,14,23,0,0,0,84,25,21,19,19,0,0,0,0,1,.000,1,75.0,84.0,1,0,1.000,0,84.0,75.0,3,304
2012,10,31,GSW,PHO,0,87,25,23,17,22,0,0,0,85,21,21,25,18,0,0,0,1,0,1.000,0,87.0,85.0,0,1,.000,1,85.0,87.0,3,304
2012,10,31,LAL,POR,0,106,26,31,19,30,0,0,0,116,30,32,30,24,0,0,0,0,2,.000,1.5,98.5,107.5,1,0,1.000,0,116.0,106.0,3,304
2012,10,31,IND,TOR,0,90,27,21,15,27,0,0,0,88,25,23,23,17,0,0,0,1,0,1.000,0,90.0,88.0,0,1,.000,1,88.0,90.0,3,304
2012,10,31,DAL,UTA,0,94,26,37,13,18,0,0,0,113,25,30,37,21,0,0,0,1,1,.500,0.5,96.5,102.0,1,0,1.000,0,113.0,94.0,3,304
2012,11,01,OKC,SAS,0,84,24,16,26,18,0,0,0,86,21,24,21,20,0,0,0,0,1,.000,1,84.0,86.0,2,0,1.000,0,92.5,89.5,4,305
2012,11,02,HOU,ATL,0,109,28,25,28,28,0,0,0,102,21,23,30,28,0,0,0,2,0,1.000,0,107.0,99.0,0,1,.000,1,102.0,109.0,5,306
2012,11,02,MIL,BOS,0,99,25,21,30,23,0,0,0,88,18,12,28,30,0,0,0,1,0,1.000,0.5,99.0,88.0,0,2,.000,1.5,97.5,109.5,5,306
2012,11,02,IND,CHA,0,89,20,23,27,19,0,0,0,90,17,22,35,16,0,0,0,1,1,.500,1,89.5,89.0,1,0,1.000,0,90.0,89.0,5,306
2012,11,02,CHI,CLE,0,115,32,28,23,32,0,0,0,86,16,19,21,30,0,0,0,2,0,1.000,0,104.0,86.5,1,1,.500,1,90.0,99.5,5,306
2012,11,02,MEM,GSW,0,104,28,23,24,29,0,0,0,94,20,27,16,31,0,0,0,1,1,.500,1,98.0,97.5,1,1,.500,1,90.5,94.5,5,306
2012,11,02,LAC,LAL,0,105,28,24,30,23,0,0,0,95,23,24,20,28,0,0,0,2,0,1.000,0,103.0,93.5,0,3,.000,2.5,97.3,106.7,5,306
2012,11,02,SAC,MIN,0,80,18,23,24,15,0,0,0,92,28,22,20,22,0,0,0,0,2,.000,2,83.5,92.5,1,0,1.000,0,92.0,80.0,5,306
2012,11,02,UTA,NOH,0,86,19,22,22,23,0,0,0,88,19,21,27,21,0,0,0,1,1,.500,0.5,99.5,91.0,1,1,.500,1,91.5,92.5,5,306
2012,11,02,MIA,NYK,0,84,17,27,19,21,0,0,0,104,33,22,26,23,0,0,0,1,1,.500,0.5,102.0,105.5,1,0,1.000,0,104.0,84.0,5,306
2012,11,02,POR,OKC,0,92,21,21,24,26,0,0,0,106,26,23,25,32,0,0,0,1,1,.500,0.5,104.0,106.0,1,1,.500,0.5,95.0,89.0,5,306
2012,11,02,DEN,ORL,0,89,18,19,31,21,0,0,0,102,29,29,20,24,0,0,0,0,2,.000,1.5,82.0,93.0,1,0,1.000,0,102.0,89.0,5,306
2012,11,02,DET,PHO,0,89,28,18,17,26,0,0,0,92,24,30,17,21,0,0,0,0,2,.000,2,92.5,98.5,1,1,.500,1,88.5,88.0,5,306
2012,11,03,TOR,BRK,0,100,35,17,26,22,0,0,0,107,27,33,24,23,0,0,0,0,2,.000,1.5,94.0,98.5,1,0,1.000,0,107.0,100.0,6,307
2012,11,03,NOH,CHI,0,89,21,25,20,23,0,0,0,82,18,26,16,22,0,0,0,2,1,.667,1,90.7,89.0,2,1,.667,0.5,96.7,87.3,6,307
2012,11,03,CHA,DAL,0,99,19,34,28,18,0,0,0,126,31,30,36,29,0,0,0,1,1,.500,0.5,94.5,107.5,2,1,.667,1,106.3,101.0,6,307
2012,11,03,POR,HOU,1,95,17,20,27,17,14,0,0,85,19,26,18,18,4,0,0,2,1,.667,0,101.0,99.0,2,1,.667,1,99.7,97.7,6,307
2012,11,03,SAC,IND,1,98,24,18,24,25,5,2,0,106,18,38,18,17,5,10,0,0,3,.000,2,88.3,97.0,2,1,.667,0.5,95.0,92.0,6,307
2012,11,03,GSW,LAC,0,114,33,24,28,29,0,0,0,110,24,29,26,31,0,0,0,2,1,.667,0,98.3,99.7,2,1,.667,0,105.3,100.3,6,307
2012,11,03,DEN,MIA,0,116,34,32,25,25,0,0,0,119,35,29,23,32,0,0,0,0,3,.000,2,93.3,101.7,2,1,.667,0,107.7,109.0,6,307
2012,11,03,CLE,MIL,0,102,27,22,30,23,0,0,0,105,23,32,21,29,0,0,0,1,2,.333,1.5,94.0,101.3,2,0,1.000,0,102.0,95.0,6,307
2012,11,03,UTA,SAS,0,100,17,27,35,21,0,0,0,110,28,34,17,31,0,0,0,1,2,.333,1,99.7,97.3,3,0,1.000,0,98.3,93.0,6,307
2012,11,03,BOS,WAS,0,89,26,23,22,18,0,0,0,86,12,30,25,19,0,0,0,1,2,.333,1,94.7,101.7,0,2,.000,1.5,85.0,91.5,6,307
2012,11,04,DET,LAL,0,79,13,21,21,24,0,0,0,108,34,28,24,22,0,0,0,0,3,.000,2.5,88.0,101.7,1,3,.250,1.5,100.0,99.8,7,308
2012,11,04,PHI,NYK,0,84,25,19,22,18,0,0,0,100,31,26,18,25,0,0,0,1,1,.500,1,84.0,87.5,2,0,1.000,0,102.0,84.0,7,308
2012,11,04,ATL,OKC,0,104,30,17,28,29,0,0,0,95,22,29,23,21,0,0,0,1,1,.500,1,103.0,102.0,1,2,.333,1,95.0,94.0,7,308
2012,11,04,PHO,ORL,0,94,33,23,20,18,0,0,0,115,26,20,40,29,0,0,0,1,2,.333,1,90.3,97.0,2,0,1.000,0,108.5,91.5,7,308
2012,11,04,MIN,TOR,0,86,24,23,26,13,0,0,0,105,25,31,23,26,0,0,0,1,1,.500,0.5,89.0,92.5,1,2,.333,1.5,97.7,94.3,7,308
2012,11,05,MIN,BRK,0,107,27,20,28,32,0,0,0,96,31,31,24,10,0,0,0,2,1,.667,0,95.0,93.7,1,1,.500,1.5,101.5,103.5,1,309
2012,11,05,POR,DAL,0,91,27,28,24,12,0,0,0,114,31,26,26,31,0,0,0,2,2,.500,0.5,98.5,102.8,3,1,.750,1,108.3,98.5,1,309
2012,11,05,CLE,LAC,0,108,31,26,27,24,0,0,0,101,28,22,28,23,0,0,0,2,2,.500,1,97.5,101.3,2,2,.500,0,104.3,102.3,1,309
2012,11,05,UTA,MEM,0,94,25,25,18,26,0,0,0,103,18,29,27,29,0,0,0,1,3,.250,1.5,98.3,98.8,2,1,.667,1.5,99.7,96.3,1,309
2012,11,05,PHO,MIA,0,99,25,28,21,25,0,0,0,124,34,31,33,26,0,0,0,1,3,.250,1,92.5,103.8,3,1,.750,0,111.8,106.5,1,309
2012,11,05,NYK,PHI,0,110,25,31,33,21,0,0,0,88,21,27,20,20,0,0,0,3,0,1.000,0,104.7,85.3,1,2,.333,2,85.3,95.0,1,309
2012,11,05,GSW,SAC,0,92,22,22,20,28,0,0,0,94,21,31,23,19,0,0,0,2,2,.500,0,96.8,98.3,1,3,.250,1,89.8,95.8,1,309
2012,11,05,IND,SAS,0,79,18,20,22,19,0,0,0,101,26,21,26,28,0,0,0,2,2,.500,1,91.0,94.3,4,0,1.000,0,99.0,89.5,1,309
2012,11,06,ORL,CHI,0,93,24,24,22,23,0,0,0,99,23,22,23,31,0,0,0,2,1,.667,0.5,103.3,94.0,3,1,.750,0,97.3,88.8,2,310
2012,11,06,DET,DEN,0,97,21,30,25,21,0,0,0,109,24,34,27,24,0,0,0,0,4,.000,3,90.3,103.5,1,3,.250,1.5,97.3,100.5,2,310
2012,11,06,TOR,OKC,0,88,17,21,25,25,0,0,0,108,30,27,28,23,0,0,0,1,3,.250,2.5,95.3,97.8,2,2,.500,0.5,98.3,92.5,2,310
2012,11,07,IND,ATL,0,86,25,25,27,9,0,0,0,89,22,29,14,24,0,0,0,2,3,.400,1.5,90.0,93.2,2,1,.667,1,98.3,96.7,3,311
2012,11,07,WAS,BOS,1,94,16,26,16,30,6,0,0,100,21,16,29,22,12,0,0,0,3,.000,3,88.0,94.3,2,2,.500,1.5,96.0,99.8,3,311
2012,11,07,PHO,CHA,0,117,31,29,25,32,0,0,0,110,22,24,35,29,0,0,0,2,3,.400,1,97.4,105.0,1,2,.333,2,99.7,110.7,3,311
2012,11,07,TOR,DAL,0,104,24,26,24,30,0,0,0,109,36,25,21,27,0,0,0,1,4,.200,3,97.0,100.0,4,1,.800,0,108.4,99.6,3,311
2012,11,07,CLE,GSW,0,96,21,30,23,22,0,0,0,106,37,22,26,21,0,0,0,2,3,.400,1.5,97.2,102.2,3,2,.600,0,98.6,97.8,3,311
2012,11,07,DEN,HOU,0,93,25,31,13,24,0,0,0,87,18,23,23,23,0,0,0,2,3,.400,1.5,96.4,97.8,2,2,.500,1.5,96.5,96.5,3,311
2012,11,07,SAS,LAC,0,84,16,25,21,22,0,0,0,106,22,25,35,24,0,0,0,4,1,.800,0,96.0,92.8,3,2,.600,0,104.6,98.6,3,311
2012,11,07,BRK,MIA,0,73,22,19,15,17,0,0,0,103,26,24,29,24,0,0,0,1,2,.333,2,92.0,103.3,4,1,.800,0,110.0,99.8,3,311
2012,11,07,MEM,MIL,0,108,23,33,25,27,0,0,0,90,22,21,25,22,0,0,0,3,1,.750,0.5,101.8,94.8,2,1,.667,0.5,98.0,99.3,3,311
2012,11,07,ORL,MIN,0,75,12,22,21,20,0,0,0,90,25,13,30,22,0,0,0,2,2,.500,1.5,96.3,93.0,3,1,.750,0,93.8,89.0,3,311
2012,11,07,PHI,NOH,0,77,16,20,21,20,0,0,0,62,19,18,10,15,0,0,0,2,2,.500,1.5,83.3,86.8,2,2,.500,1.5,83.5,86.0,3,311
2012,11,07,DET,SAC,0,103,27,19,25,32,0,0,0,105,26,29,24,26,0,0,0,0,5,.000,3.5,92.8,103.8,2,3,.400,1,92.8,97.2,3,311
2012,11,07,LAL,UTA,0,86,17,24,16,29,0,0,0,95,25,26,14,30,0,0,0,1,4,.200,2,97.2,98.8,2,3,.400,1.5,97.6,96.2,3,311
2012,11,08,OKC,CHI,0,97,24,24,18,31,0,0,0,91,24,23,25,19,0,0,0,3,2,.600,0.5,98.0,92.2,3,2,.600,0,96.0,90.4,4,312
2012,11,08,LAC,POR,0,103,29,31,17,26,0,0,0,90,22,17,32,19,0,0,0,4,2,.667,0,104.3,97.2,2,3,.400,1.5,96.8,102.8,4,312
2012,11,09,MIA,ATL,0,95,25,17,30,23,0,0,0,89,25,21,25,18,0,0,0,5,1,.833,0,107.5,98.0,2,2,.500,2,96.0,96.3,5,313
2012,11,09,PHI,BOS,0,106,23,34,26,23,0,0,0,100,20,25,29,26,0,0,0,3,2,.600,1.5,87.8,89.4,2,3,.400,2.5,96.8,101.0,5,313
2012,11,09,UTA,DEN,0,84,27,11,19,27,0,0,0,104,26,27,20,31,0,0,0,2,4,.333,2.5,95.3,97.5,3,3,.500,1.5,97.7,95.5,5,313
2012,11,09,GSW,LAL,0,77,22,16,17,22,0,0,0,101,23,24,25,29,0,0,0,3,3,.500,1,95.0,98.3,2,4,.333,2,97.8,95.2,5,313
2012,11,09,HOU,MEM,0,85,24,22,22,17,0,0,0,93,17,25,27,24,0,0,0,2,3,.400,2.5,94.2,95.8,4,1,.800,0.5,100.0,92.8,5,313
2012,11,09,IND,MIN,0,94,19,24,21,30,0,0,0,96,21,21,27,27,0,0,0,2,4,.333,2,90.7,93.7,4,1,.800,0,94.2,90.0,5,313
2012,11,09,CHA,NOH,0,99,21,28,20,30,0,0,0,107,24,35,19,29,0,0,0,1,3,.250,3,99.5,109.8,3,2,.600,1.5,88.2,88.6,5,313
2012,11,09,DAL,NYK,0,94,23,34,21,16,0,0,0,104,25,30,29,20,0,0,0,4,2,.667,1,106.0,100.3,4,0,1.000,0,104.5,87.5,5,313
2012,11,09,DET,OKC,0,94,19,23,27,25,0,0,0,105,18,31,25,31,0,0,0,0,6,.000,4,93.0,104.0,4,2,.667,0.5,99.2,92.5,5,313
2012,11,09,BRK,ORL,0,107,19,31,25,32,0,0,0,68,17,19,15,17,0,0,0,2,2,.500,2,95.8,94.5,2,3,.400,2.5,90.6,95.8,5,313
2012,11,09,CLE,PHO,0,105,37,25,21,22,0,0,0,107,16,33,27,31,0,0,0,2,4,.333,2,98.5,103.0,3,3,.500,1,99.0,105.0,5,313
2012,11,09,SAS,SAC,0,97,24,23,22,28,0,0,0,86,27,12,29,18,0,0,0,5,1,.833,0,96.2,91.7,2,4,.333,2,91.7,97.2,5,313
2012,11,09,MIL,WAS,0,101,30,26,19,26,0,0,0,91,28,19,25,19,0,0,0,3,1,.750,0,98.8,97.3,0,4,.000,4,88.8,96.0,5,313
2012,11,10,DAL,CHA,1,97,21,34,18,18,6,0,0,101,24,20,24,23,10,0,0,4,3,.571,2,104.7,100.4,2,3,.400,2.5,99.8,107.2,6,314
2012,11,10,MIN,CHI,0,80,19,22,18,21,0,0,0,87,20,20,23,24,0,0,0,4,2,.667,0,91.8,89.5,4,2,.667,0,94.5,88.7,6,314
2012,11,10,DEN,GSW,1,107,24,16,22,24,8,13,0,101,13,26,20,27,8,7,0,4,3,.571,0.5,99.0,96.3,3,4,.429,1.5,95.9,99.6,6,314
2012,11,10,DET,HOU,0,82,15,26,16,25,0,0,0,96,20,27,25,24,0,0,0,0,7,.000,4.5,91.4,102.9,3,3,.500,2.5,94.5,93.5,6,314
2012,11,10,WAS,IND,0,85,22,27,23,13,0,0,0,89,23,26,21,19,0,0,0,0,5,.000,4.5,88.0,94.6,3,4,.429,1.5,90.4,92.4,6,314
2012,11,10,BOS,MIL,0,96,20,19,25,32,0,0,0,92,22,20,26,24,0,0,0,3,3,.500,2,96.7,99.5,3,2,.600,0.5,97.4,97.0,6,314
2012,11,10,SAS,POR,0,112,26,17,30,39,0,0,0,109,26,26,27,30,0,0,0,6,1,.857,0,98.4,94.1,2,4,.333,2,98.8,104.3,6,314
2012,11,10,PHI,TOR,0,93,20,32,17,24,0,0,0,83,26,7,29,21,0,0,0,4,2,.667,1,88.7,88.3,1,5,.167,4,94.7,98.8,6,314
2012,11,10,PHO,UTA,0,81,19,24,18,20,0,0,0,94,29,21,27,17,0,0,0,3,4,.429,1.5,96.4,103.4,3,4,.429,1.5,95.1,95.1,6,314
2012,11,11,ORL,BRK,0,74,17,18,18,21,0,0,0,82,35,15,13,19,0,0,0,2,4,.333,2.5,87.8,93.5,3,2,.600,1.5,93.0,90.4,7,315
2012,11,11,ATL,LAC,0,76,19,18,23,16,0,0,0,89,18,21,26,24,0,0,0,2,3,.400,2,92.0,94.8,5,2,.714,0,102.1,94.1,7,315
2012,11,11,SAC,LAL,0,90,22,26,18,24,0,0,0,103,29,28,22,24,0,0,0,2,5,.286,3,91.4,98.0,3,4,.429,2,98.6,94.4,7,315
2012,11,11,MIA,MEM,0,86,21,20,25,20,0,0,0,104,22,34,20,28,0,0,0,5,2,.714,0,104.4,98.9,5,1,.833,0.5,100.7,91.7,7,315
2012,11,11,CLE,OKC,0,91,21,25,27,18,0,0,0,106,27,30,22,27,0,0,0,2,5,.286,2.5,97.4,103.4,5,2,.714,0,100.1,92.3,7,315
2012,11,12,BOS,CHI,0,101,33,25,24,19,0,0,0,95,27,19,24,25,0,0,0,4,3,.571,1.5,97.3,98.9,4,3,.571,0.5,94.6,90.4,1,316
2012,11,12,MIN,DAL,0,90,25,20,21,24,0,0,0,82,17,22,19,24,0,0,0,5,2,.714,0.5,91.6,88.4,4,4,.500,2.5,101.9,99.1,1,316
2012,11,12,OKC,DET,0,92,25,20,17,30,0,0,0,90,23,28,22,17,0,0,0,6,2,.750,0,99.1,92.0,0,8,.000,5,91.3,101.5,1,316
2012,11,12,MIA,HOU,0,113,25,31,26,31,0,0,0,110,19,33,33,25,0,0,0,6,2,.750,0,105.5,100.3,3,4,.429,3,96.7,96.3,1,316
2012,11,12,MIL,PHI,0,105,34,28,21,22,0,0,0,96,26,24,33,13,0,0,0,4,2,.667,0,98.7,96.8,4,3,.571,1.5,89.7,90.7,1,316
2012,11,12,DEN,PHO,0,100,27,30,21,22,0,0,0,110,23,31,29,27,0,0,0,4,4,.500,2,99.1,98.0,4,4,.500,1.5,98.1,103.0,1,316
2012,11,12,ATL,POR,0,95,28,28,19,20,0,0,0,87,22,25,20,20,0,0,0,3,3,.500,2,92.5,93.5,2,5,.286,3.5,97.1,103.0,1,316
2012,11,12,UTA,TOR,1,140,26,26,30,22,11,10,15,133,28,29,30,17,11,10,8,4,4,.500,2,100.8,99.9,1,6,.143,4.5,100.1,104.7,1,316
2012,11,13,CLE,BRK,0,101,30,12,33,26,0,0,0,114,29,35,21,29,0,0,0,2,6,.250,3,97.9,104.8,4,2,.667,1.5,96.5,92.2,2,317
2012,11,13,WAS,CHA,0,76,27,12,22,15,0,0,0,92,23,29,18,22,0,0,0,0,6,.000,5,86.0,94.2,3,3,.500,2,98.5,102.0,2,317
2012,11,13,TOR,IND,0,74,29,17,23,5,0,0,0,72,21,15,22,14,0,0,0,2,6,.250,4.5,96.9,100.6,3,5,.375,2,88.1,90.1,2,317
2012,11,13,SAS,LAL,0,84,18,20,22,24,0,0,0,82,24,19,16,23,0,0,0,7,1,.875,0,96.6,92.6,3,5,.375,2.5,96.5,93.1,2,317
2012,11,13,NYK,ORL,0,99,27,22,28,22,0,0,0,89,23,30,23,13,0,0,0,5,0,1.000,0,103.4,87.8,2,5,.286,3.5,88.0,94.3,2,317
2012,11,13,POR,SAC,0,103,25,21,28,29,0,0,0,86,18,24,16,28,0,0,0,3,5,.375,3,97.9,100.9,2,6,.250,3.5,90.8,98.6,2,317
2012,11,14,UTA,BOS,0,93,25,21,24,23,0,0,0,98,20,24,29,25,0,0,0,4,5,.444,2,99.9,99.7,5,3,.625,1.5,97.4,98.1,3,318
2012,11,14,WAS,DAL,0,101,19,26,22,34,0,0,0,107,23,40,22,22,0,0,0,0,7,.000,5,88.1,96.0,5,4,.556,2.5,102.4,99.3,3,318
2012,11,14,ATL,GSW,0,88,21,25,14,28,0,0,0,92,22,32,17,21,0,0,0,3,4,.429,2,91.9,93.3,4,4,.500,2,95.4,98.1,3,318
2012,11,14,NOH,HOU,0,96,27,18,31,20,0,0,0,100,25,39,21,15,0,0,0,3,3,.500,3,89.5,90.5,4,4,.500,3,97.1,96.3,3,318
2012,11,14,MIA,LAC,0,100,24,30,20,26,0,0,0,107,25,27,33,22,0,0,0,6,3,.667,0,104.9,101.0,6,2,.750,0,102.8,94.9,3,318
2012,11,14,IND,MIL,0,85,17,17,19,32,0,0,0,99,33,27,22,17,0,0,0,3,6,.333,3,87.8,91.1,5,2,.714,0,98.7,95.1,3,318
2012,11,14,CHA,MIN,0,89,28,23,18,20,0,0,0,87,24,14,15,34,0,0,0,4,3,.571,1,97.1,99.9,5,3,.625,0.5,91.0,88.5,3,318
2012,11,14,MEM,OKC,0,107,20,36,25,26,0,0,0,97,30,15,26,26,0,0,0,6,1,.857,0.5,101.6,92.4,6,3,.667,0,98.9,93.7,3,318
2012,11,14,DET,PHI,0,94,23,29,17,25,0,0,0,76,17,17,20,22,0,0,0,1,8,.111,5,91.6,98.7,4,4,.500,2.5,88.0,91.1,3,318
2012,11,14,CHI,PHO,1,112,29,28,26,17,12,0,0,106,27,24,18,31,6,0,0,5,3,.625,0.5,96.8,92.4,4,5,.444,2.5,99.0,104.0,3,318
